customer_state,order_year,order_month,order_day,payment_value
MG,2017,3,15,1898.9299999999998
MG,2017,3,16,1727.35
MG,2017,3,17,1829.98
MG,2017,3,18,381.36
MG,2017,3,19,519.17
MG,2017,3,20,4482.21
MG,2017,3,21,2072.1099999999997
MG,2017,3,22,1575.5
MG,2017,3,23,2540.34
MG,2017,3,24,1104.79
MG,2017,3,25,680.11
MG,2017,3,26,640.96
MG,2017,3,27,2023.6000000000001
MG,2017,3,28,2284.06
MG,2017,3,29,1576.07
MG,2017,3,30,1051.58
MG,2017,3,31,1079.96
MG,2017,4,1,1056.83
MG,2017,4,2,3326.4300000000003
MG,2017,4,3,1491.51
MG,2017,4,4,1387.07
MG,2017,4,5,2930.06
MG,2017,4,6,2824.78
MG,2017,4,7,1289.0
MG,2017,4,8,784.42
MG,2017,4,9,862.9
MG,2017,4,10,1963.26
MG,2017,4,11,714.8100000000001
MG,2017,4,12,87.22
MG,2017,4,13,1851.4699999999998
MG,2017,4,14,1550.74
MG,2017,4,15,711.47
MG,2017,4,16,739.75
MG,2017,4,17,727.36
MG,2017,4,18,1817.44
MG,2017,4,19,1038.04
MG,2017,4,20,2407.4900000000002
MG,2017,4,21,345.71000000000004
MG,2017,4,22,2165.11
MG,2017,4,23,864.23
MG,2017,4,24,2303.27
MG,2017,4,25,1965.74
MG,2017,4,26,2051.8199999999997
MG,2017,4,27,917.13
MG,2017,4,28,2375.48
MG,2017,4,29,896.4300000000001
MG,2017,4,30,1462.33
MG,2017,5,1,996.6
MG,2017,5,2,1994.26
MG,2017,5,3,2247.94
MG,2017,5,4,1308.04
MG,2017,5,5,1912.72
MG,2017,5,6,1410.97
MG,2017,5,7,2487.81
MG,2017,5,8,1616.99
MG,2017,5,9,1522.22
MG,2017,5,10,1388.6
MG,2017,5,11,1317.18
MG,2017,5,12,1268.86
MG,2017,5,13,1694.46
MG,2017,5,14,901.34
MG,2017,5,15,1326.78
MG,2017,5,16,2901.97
MG,2017,5,17,1298.52
MG,2017,5,18,2943.47
MG,2017,5,19,2576.9
MG,2017,5,20,1525.48
MG,2017,5,21,4161.92
MG,2017,5,22,3081.52
MG,2017,5,23,1189.48
MG,2017,5,24,784.9
MG,2017,5,25,1635.48
MG,2017,5,26,1776.6
MG,2017,5,27,556.43
MG,2017,5,28,1604.88
MG,2017,5,29,2082.85
MG,2017,5,30,1586.68
MG,2017,5,31,4292.61
MG,2017,6,1,1521.1999999999998
MG,2017,6,2,1703.91
MG,2017,6,3,1151.11
MG,2017,6,4,2409.58
MG,2017,6,5,1251.2
MG,2017,6,6,2773.27
MG,2017,6,7,1512.77
MG,2017,6,8,2267.21
MG,2017,6,9,3227.91
MG,2017,6,10,680.36
MG,2017,6,11,1887.36
MG,2017,6,12,1514.83
MG,2017,6,13,2616.37
MG,2017,6,14,1598.03
MG,2017,6,15,1296.29
MG,2017,6,16,921.0699999999999
MG,2017,6,17,1138.69
MG,2017,6,18,1116.85
MG,2017,6,19,2979.52
MG,2017,6,20,1988.71
MG,2017,6,21,846.26
MG,2017,6,22,1447.75
MG,2017,6,23,1458.84
MG,2017,6,24,1964.7
MG,2017,6,25,5680.72
MG,2017,6,26,1000.2
MG,2017,6,27,2008.09
MG,2017,6,28,1207.45
MG,2017,6,29,1485.42
MG,2017,6,30,1697.1
MG,2017,7,1,2642.03
MG,2017,7,2,1872.83
MG,2017,7,3,1723.05
MG,2017,7,4,2026.27
MG,2017,7,5,3430.77
MG,2017,7,6,2906.0099999999998
MG,2017,7,7,951.38
MG,2017,7,8,1122.87
MG,2017,7,9,594.15
MG,2017,7,10,1880.77
MG,2017,7,11,3331.31
MG,2017,7,12,1898.81
MG,2017,7,13,1394.94
MG,2017,7,14,2062.47
MG,2017,7,15,1316.2
MG,2017,7,16,1764.83
MG,2017,7,17,3625.98
MG,2017,7,18,3541.17
MG,2017,7,19,1501.81
MG,2017,7,20,2418.25
MG,2017,7,21,2556.08
MG,2017,7,22,1280.9
MG,2017,7,23,1237.9
MG,2017,7,24,2164.07
MG,2017,7,25,2415.87
MG,2017,7,26,801.11
MG,2017,7,27,1484.53
MG,2017,7,28,2986.1
MG,2017,7,29,2596.77
MG,2017,7,30,1245.17
MG,2017,7,31,2711.16
MG,2017,8,1,2451.14
MG,2017,8,2,1862.44
MG,2017,8,3,1405.26
MG,2017,8,4,1542.54
MG,2017,8,5,1653.81
MG,2017,8,6,1335.6
MG,2017,8,7,1824.14
MG,2017,8,8,2938.86
MG,2017,8,9,2659.72
MG,2017,8,10,1796.24
MG,2017,8,11,3154.38
MG,2017,8,12,1546.5
MG,2017,8,13,2739.85
MG,2017,8,14,2334.57
MG,2017,8,15,1694.99
MG,2017,8,16,2652.0
MG,2017,8,17,3362.49
MG,2017,8,18,2442.75
MG,2017,8,19,1443.9
MG,2017,8,20,1704.88
MG,2017,8,21,2061.21
MG,2017,8,22,2487.55
MG,2017,8,23,1033.81
MG,2017,8,24,2274.86
MG,2017,8,25,1325.49
MG,2017,8,26,937.01
MG,2017,8,27,1795.81
MG,2017,8,28,3301.7599999999998
MG,2017,8,29,3515.21
MG,2017,8,30,4611.8
MG,2017,8,31,3118.2799999999997
MG,2017,9,1,3044.75
MG,2017,9,2,2816.69
MG,2017,9,3,3466.7
MG,2017,9,4,1401.1100000000001
MG,2017,9,5,4333.71
MG,2017,9,6,3068.45
MG,2017,9,7,2747.17
MG,2017,9,8,1609.51
MG,2017,9,9,1121.25
MG,2017,9,10,2110.64
MG,2017,9,11,3502.11
MG,2017,9,12,3666.41
MG,2017,9,13,5690.87
MG,2017,9,14,2015.8899999999999
MG,2017,9,15,2916.36
MG,2017,9,16,3728.11
MG,2017,9,17,3303.64
MG,2017,9,18,5633.45
MG,2017,9,19,1392.29
MG,2017,9,20,1830.79
MG,2017,9,21,2114.62
MG,2017,9,22,2284.76
MG,2017,9,23,2017.57
MG,2017,9,24,1370.77
MG,2017,9,25,1246.3
MG,2017,9,26,3120.07
MG,2017,9,27,1806.42
MG,2017,9,28,5136.740000000001
MG,2017,9,29,1676.73
MG,2017,9,30,2669.6
MG,2017,10,1,1880.1699999999998
MG,2017,10,2,2314.46
MG,2017,10,3,3981.54
MG,2017,10,4,3231.92
MG,2017,10,5,3277.5
MG,2017,10,6,1823.43
MG,2017,10,7,1489.61
MG,2017,10,8,2005.38
MG,2017,10,9,3667.53
MG,2017,10,10,5550.65
MG,2017,10,11,1803.26
MG,2017,10,12,4374.9400000000005
MG,2017,10,13,3697.61
MG,2017,10,14,1667.35
MG,2017,10,15,4742.69
MG,2017,10,16,4640.51
MG,2017,10,17,2068.71
MG,2017,10,18,5044.16
MG,2017,10,19,4007.16
MG,2017,10,20,1324.8600000000001
MG,2017,10,21,1839.55
MG,2017,10,22,4984.42
MG,2017,10,23,2669.48
MG,2017,10,24,3560.76
MG,2017,10,25,3425.54
MG,2017,10,26,3548.91
MG,2017,10,27,2806.95
MG,2017,10,28,1186.77
MG,2017,10,29,2758.9
MG,2017,10,30,1761.79
MG,2017,10,31,1912.66
MG,2017,11,1,2557.83
MG,2017,11,2,4067.72
MG,2017,11,3,2752.84
MG,2017,11,4,2234.7
MG,2017,11,5,1181.26
MG,2017,11,6,2092.73
MG,2017,11,7,2817.19
MG,2017,11,8,2665.04
MG,2017,11,9,3383.43
MG,2017,11,10,2795.89
MG,2017,11,11,3927.67
MG,2017,11,12,2396.35
MG,2017,11,13,3363.87
MG,2017,11,14,2892.45
MG,2017,11,15,3566.29
MG,2017,11,16,2698.94
MG,2017,11,17,3140.98
MG,2017,11,18,1996.3999999999999
MG,2017,11,19,2770.52
MG,2017,11,20,4151.91
MG,2017,11,21,4707.83
MG,2017,11,22,4058.09
MG,2017,11,23,9150.81
MG,2017,11,24,28277.920000000002
MG,2017,11,25,12303.130000000001
MG,2017,11,26,10160.34
MG,2017,11,27,9823.54
MG,2017,11,28,7294.92
MG,2017,11,29,6025.96
MG,2017,11,30,4875.43
MG,2017,12,1,4740.0
MG,2017,12,2,4476.43
MG,2017,12,3,5421.39
MG,2017,12,4,8380.83
MG,2017,12,5,5995.58
MG,2017,12,6,6190.7
MG,2017,12,7,3122.63
MG,2017,12,8,4135.099999999999
MG,2017,12,9,1630.74
MG,2017,12,10,5156.18
MG,2017,12,11,3278.72
MG,2017,12,12,5939.68
MG,2017,12,13,3845.06
MG,2017,12,14,2223.34
MG,2017,12,15,3295.2599999999998
MG,2017,12,16,3780.62
MG,2017,12,17,1346.04
MG,2017,12,18,3909.98
MG,2017,12,19,2426.35
MG,2017,12,20,5521.92
MG,2017,12,21,2311.64
MG,2017,12,22,964.09
MG,2017,12,23,911.38
MG,2017,12,24,305.65
MG,2017,12,25,1371.31
MG,2017,12,26,3636.3
MG,2017,12,27,2730.39
MG,2017,12,28,2887.05
MG,2017,12,29,3149.42
MG,2017,12,30,2216.05
MG,2017,12,31,168.21
MG,2018,1,1,1260.43
MG,2018,1,2,2010.21
MG,2018,1,3,3285.72
MG,2018,1,4,2607.41
MG,2018,1,5,5000.72
MG,2018,1,6,5564.1
MG,2018,1,7,3261.91
MG,2018,1,8,5391.78
MG,2018,1,9,4618.21
MG,2018,1,10,2723.26
MG,2018,1,11,7680.64
MG,2018,1,12,4200.24
MG,2018,1,13,3711.44
MG,2018,1,14,3981.17
MG,2018,1,15,3878.02
MG,2018,1,16,7881.4
MG,2018,1,17,4791.49
MG,2018,1,18,3021.86
MG,2018,1,19,4969.83
MG,2018,1,20,4511.58
MG,2018,1,21,1955.8
MG,2018,1,22,6229.49
MG,2018,1,23,5686.05
MG,2018,1,24,3706.35
MG,2018,1,25,5712.36
MG,2018,1,26,8877.810000000001
MG,2018,1,27,1182.3700000000001
MG,2018,1,28,3306.87
MG,2018,1,29,2783.06
MG,2018,1,30,4086.81
MG,2018,1,31,4814.75
MG,2018,2,1,4690.74
MG,2018,2,2,6650.63
MG,2018,2,3,2149.92
MG,2018,2,4,2423.8
MG,2018,2,5,6491.42
MG,2018,2,6,4420.8
MG,2018,2,7,7359.63
MG,2018,2,8,5592.85
MG,2018,2,9,5535.150000000001
MG,2018,2,10,2900.76
MG,2018,2,11,1602.88
MG,2018,2,12,2729.82
MG,2018,2,13,1842.94
MG,2018,2,14,7870.37
MG,2018,2,15,2687.03
MG,2018,2,16,3866.35
MG,2018,2,17,4272.84
MG,2018,2,18,3017.1800000000003
MG,2018,2,19,2508.23
MG,2018,2,20,7954.5199999999995
MG,2018,2,21,3176.37
MG,2018,2,22,4666.53
MG,2018,2,23,4901.62
MG,2018,2,24,2846.69
MG,2018,2,25,4231.0
MG,2018,2,26,5966.96
MG,2018,2,27,4209.97
MG,2018,2,28,7671.85
MG,2018,3,1,3785.73
MG,2018,3,2,4533.41
MG,2018,3,3,2811.95
MG,2018,3,4,5441.29
MG,2018,3,5,3292.39
MG,2018,3,6,7578.22
MG,2018,3,7,3706.28
MG,2018,3,8,5987.47
MG,2018,3,9,3762.7999999999997
MG,2018,3,10,3800.13
MG,2018,3,11,6987.36
MG,2018,3,12,4933.16
MG,2018,3,13,7752.29
MG,2018,3,14,3684.07
MG,2018,3,15,6757.26
MG,2018,3,16,3821.92
MG,2018,3,17,1191.25
MG,2018,3,18,2007.41
MG,2018,3,19,3883.5
MG,2018,3,20,4987.51
MG,2018,3,21,4812.47
MG,2018,3,22,4324.05
MG,2018,3,23,4403.29
MG,2018,3,24,3692.94
MG,2018,3,25,3151.9900000000002
MG,2018,3,26,4336.97
MG,2018,3,27,4203.4
MG,2018,3,28,3985.95
MG,2018,3,29,7980.320000000001
MG,2018,3,30,2413.03
MG,2018,3,31,2203.98
MG,2018,4,1,4879.31
MG,2018,4,2,3661.21
MG,2018,4,3,5714.71
MG,2018,4,4,2712.85
MG,2018,4,5,7363.43
MG,2018,4,6,2773.27
MG,2018,4,7,2647.84
MG,2018,4,8,3245.49
MG,2018,4,9,6511.41
MG,2018,4,10,3538.2000000000003
MG,2018,4,11,8887.54
MG,2018,4,12,6493.14
MG,2018,4,13,4620.21
MG,2018,4,14,1871.35
MG,2018,4,15,4219.87
MG,2018,4,16,4976.3
MG,2018,4,17,4000.79
MG,2018,4,18,4727.76
MG,2018,4,19,4522.83
MG,2018,4,20,2042.87
MG,2018,4,21,2439.98
MG,2018,4,22,3172.07
MG,2018,4,23,4098.66
MG,2018,4,24,5014.79
MG,2018,4,25,5079.77
MG,2018,4,26,5864.3099999999995
MG,2018,4,27,5735.72
MG,2018,4,28,1270.74
MG,2018,4,29,2215.63
MG,2018,4,30,4527.86
MG,2018,5,1,3950.63
MG,2018,5,2,3987.51
MG,2018,5,3,4296.71
MG,2018,5,4,4646.28
MG,2018,5,5,2473.49
MG,2018,5,6,2333.85
MG,2018,5,7,6122.86
MG,2018,5,8,4738.32
MG,2018,5,9,5865.01
MG,2018,5,10,7302.73
MG,2018,5,11,3975.61
MG,2018,5,12,4966.51
MG,2018,5,13,3271.99
MG,2018,5,14,7573.3099999999995
MG,2018,5,15,8175.13
MG,2018,5,16,7853.96
MG,2018,5,17,4453.46
MG,2018,5,18,3070.73
MG,2018,5,19,1070.1399999999999
MG,2018,5,20,2062.6
MG,2018,5,21,2902.37
MG,2018,5,22,3553.98
MG,2018,5,23,1866.2
MG,2018,5,24,952.1800000000001
MG,2018,5,25,1828.18
MG,2018,5,26,2293.44
MG,2018,5,27,876.41
MG,2018,5,28,4012.88
MG,2018,5,29,3030.2000000000003
MG,2018,5,30,2978.88
MG,2018,5,31,3025.25
MG,2018,6,1,4027.03
MG,2018,6,2,4648.39
MG,2018,6,3,2533.43
MG,2018,6,4,4150.84
MG,2018,6,5,2752.1
MG,2018,6,6,4207.7300000000005
MG,2018,6,7,3986.61
MG,2018,6,8,4125.8
MG,2018,6,9,2565.28
MG,2018,6,10,4343.44
MG,2018,6,11,8333.39
MG,2018,6,12,6313.46
MG,2018,6,13,5461.37
MG,2018,6,14,4699.86
MG,2018,6,15,6307.82
MG,2018,6,16,4161.4400000000005
MG,2018,6,17,2086.13
MG,2018,6,18,5904.110000000001
MG,2018,6,19,3888.65
MG,2018,6,20,4637.51
MG,2018,6,21,5604.3
MG,2018,6,22,1863.77
MG,2018,6,23,3820.77
MG,2018,6,24,2251.7
MG,2018,6,25,3693.01
MG,2018,6,26,5576.9800000000005
MG,2018,6,27,3857.1
MG,2018,6,28,5056.82
MG,2018,6,29,2985.73
MG,2018,6,30,1514.4
MG,2018,7,1,1739.39
MG,2018,7,2,3053.34
MG,2018,7,3,3814.76
MG,2018,7,4,5733.66
MG,2018,7,5,3394.9
MG,2018,7,6,1743.95
MG,2018,7,7,713.51
MG,2018,7,8,1551.24
MG,2018,7,9,1780.33
MG,2018,7,10,709.13
MG,2018,7,11,838.47
MG,2018,7,12,1253.8600000000001
MG,2018,7,13,3550.91
MG,2018,7,14,3643.69
MG,2018,7,15,5916.29
MG,2018,7,16,4334.27
MG,2018,7,17,4051.92
MG,2018,7,18,7224.35
MG,2018,7,19,5893.18
MG,2018,7,20,3892.08
MG,2018,7,21,2343.82
MG,2018,7,22,3558.9900000000002
MG,2018,7,23,4586.13
MG,2018,7,24,3183.98
MG,2018,7,25,3891.61
MG,2018,7,26,3113.78
MG,2018,7,27,3411.84
MG,2018,7,28,3153.0299999999997
MG,2018,7,29,6734.07
MG,2018,7,30,5360.77
MG,2018,7,31,4590.92
MG,2018,8,1,5383.42
MG,2018,8,2,3027.85
MG,2018,8,3,4897.78
MG,2018,8,4,8191.34
MG,2018,8,5,4701.36
MG,2018,8,6,7471.89
MG,2018,8,7,9098.41
MG,2018,8,8,4899.46
MG,2018,8,9,3628.42
MG,2018,8,10,4448.39
MG,2018,8,11,3288.4
MG,2018,8,12,5617.15
MG,2018,8,13,3529.2
MG,2018,8,14,4457.820000000001
MG,2018,8,15,9007.92
MG,2018,8,16,2983.82
MG,2018,8,17,5311.639999999999
MG,2018,8,18,2642.8
MG,2018,8,19,2985.05
MG,2018,8,20,5767.33
MG,2018,8,21,3707.14
MG,2018,8,22,3877.29
MG,2018,8,23,1547.42
MG,2018,8,24,1238.6399999999999
MG,2018,8,25,676.89
MG,2018,8,26,867.05
MG,2018,8,27,268.7
MG,2018,8,29,61.29
MS,2017,1,22,170.36
MS,2017,2,4,65.64
MS,2017,2,7,292.34
MS,2017,2,8,60.05
MS,2017,2,12,7043.18
MS,2017,2,13,38.04
MS,2017,2,18,103.79
MS,2017,2,20,49.04
MS,2017,2,25,275.08
MS,2017,3,1,111.96
MS,2017,3,3,1250.6699999999998
MS,2017,3,4,68.1
MS,2017,3,6,79.17
MS,2017,3,8,3044.12
MS,2017,3,9,653.85
MS,2017,3,12,67.46
MS,2017,3,13,131.51
MS,2017,3,14,81.14
MS,2017,3,18,213.21
MS,2017,3,19,42.95
MS,2017,3,20,50.95
MS,2017,3,23,473.12
MS,2017,3,24,297.53
MS,2017,3,27,427.16
MS,2017,4,1,106.23
MS,2017,4,14,216.82
MS,2017,4,17,124.42
MS,2017,4,19,230.78
MS,2017,4,20,142.61
MS,2017,4,21,132.38
MS,2017,4,23,47.09
MS,2017,4,24,50.95
MS,2017,4,25,224.21
MS,2017,4,26,851.8
MS,2017,4,28,81.15
MS,2017,5,1,65.85
MS,2017,5,4,217.9
MS,2017,5,5,78.91
MS,2017,5,6,153.32999999999998
MS,2017,5,7,108.2
MS,2017,5,8,116.45
MS,2017,5,13,273.88
MS,2017,5,15,67.53
MS,2017,5,16,262.66999999999996
MS,2017,5,17,367.2
MS,2017,5,19,35.0
MS,2017,5,20,191.58
MS,2017,5,22,245.05
MS,2017,5,23,188.75
MS,2017,5,24,669.95
MS,2017,5,25,31.6
MS,2017,5,26,150.39
MS,2017,5,29,391.21000000000004
MS,2017,5,31,106.87
MS,2017,6,2,209.66
MS,2017,6,3,44.69
MS,2017,6,4,190.77
MS,2017,6,5,76.69
MS,2017,6,6,120.09
MS,2017,6,8,563.85
MS,2017,6,9,171.85
MS,2017,6,12,344.79999999999995
MS,2017,6,14,107.03
MS,2017,6,15,112.39
MS,2017,6,23,55.0
MS,2017,6,24,70.44
MS,2017,6,26,1293.27
MS,2017,6,28,218.04000000000002
MS,2017,6,29,380.03000000000003
MS,2017,6,30,484.06
MS,2017,7,7,343.54999999999995
MS,2017,7,9,346.71
MS,2017,7,10,370.86
MS,2017,7,11,230.7
MS,2017,7,12,54.0
MS,2017,7,15,1220.72
MS,2017,7,19,288.78999999999996
MS,2017,7,23,116.04
MS,2017,7,24,269.17
MS,2017,7,25,113.65
MS,2017,7,26,342.75
MS,2017,7,27,45.9
MS,2017,7,29,206.07
MS,2017,7,30,66.6
MS,2017,7,31,105.28
MS,2017,8,1,107.78
MS,2017,8,4,370.5
MS,2017,8,6,33.01
MS,2017,8,7,157.32
MS,2017,8,8,562.87
MS,2017,8,9,433.55
MS,2017,8,15,260.68
MS,2017,8,17,137.99
MS,2017,8,18,274.56
MS,2017,8,20,232.06
MS,2017,8,22,227.27
MS,2017,8,25,162.77
MS,2017,8,26,35.69
MS,2017,8,27,97.79
MS,2017,8,28,439.44
MS,2017,8,30,935.36
MS,2017,9,3,913.7
MS,2017,9,4,346.39
MS,2017,9,5,117.85
MS,2017,9,6,185.84
MS,2017,9,7,106.06
MS,2017,9,8,455.43
MS,2017,9,11,643.1500000000001
MS,2017,9,12,58.82
MS,2017,9,13,125.71000000000001
MS,2017,9,14,408.72
MS,2017,9,15,208.54
MS,2017,9,16,163.53
MS,2017,9,17,274.45
MS,2017,9,18,75.07
MS,2017,9,19,183.92000000000002
MS,2017,9,20,118.26
MS,2017,9,21,691.86
MS,2017,9,22,208.09
MS,2017,9,24,39.09
MS,2017,9,26,70.14
MS,2017,9,30,174.86
MS,2017,10,2,154.19
MS,2017,10,3,1804.66
MS,2017,10,5,158.29
MS,2017,10,6,534.61
MS,2017,10,7,45.09
MS,2017,10,9,149.13
MS,2017,10,10,175.4
MS,2017,10,12,302.43
MS,2017,10,13,123.01
MS,2017,10,16,1605.14
MS,2017,10,17,145.28
MS,2017,10,18,40.1
MS,2017,10,19,354.81
MS,2017,10,20,410.16999999999996
MS,2017,10,25,430.98
MS,2017,10,26,58.09
MS,2017,10,27,117.85
MS,2017,10,29,497.49
MS,2017,10,31,195.05
MS,2017,11,1,617.97
MS,2017,11,2,136.3
MS,2017,11,3,1227.98
MS,2017,11,4,836.34
MS,2017,11,5,432.74
MS,2017,11,8,269.90999999999997
MS,2017,11,9,59.11
MS,2017,11,10,171.68
MS,2017,11,11,61.1
MS,2017,11,14,239.47000000000003
MS,2017,11,15,47.69
MS,2017,11,17,258.09000000000003
MS,2017,11,19,178.63
MS,2017,11,20,117.12
MS,2017,11,21,245.39
MS,2017,11,22,33.7
MS,2017,11,24,1369.61
MS,2017,11,25,335.72
MS,2017,11,26,111.02
MS,2017,11,27,117.85
MS,2017,11,28,107.78
MS,2017,11,29,42.09
MS,2017,12,1,913.05
MS,2017,12,4,301.32000000000005
MS,2017,12,5,45.69
MS,2017,12,6,562.01
MS,2017,12,7,368.53000000000003
MS,2017,12,10,86.24
MS,2017,12,11,227.13
MS,2017,12,12,180.26
MS,2017,12,14,428.13
MS,2017,12,15,72.14
MS,2017,12,16,96.31
MS,2017,12,17,386.79
MS,2017,12,18,188.34
MS,2017,12,19,153.2
MS,2017,12,20,137.6
MS,2017,12,21,1118.8600000000001
MS,2017,12,22,253.91
MS,2017,12,23,195.12
MS,2017,12,26,131.57
MS,2017,12,31,159.75
MS,2018,1,1,127.24
MS,2018,1,2,166.69
MS,2018,1,3,601.5699999999999
MS,2018,1,4,1786.29
MS,2018,1,5,39.6
MS,2018,1,6,382.78
MS,2018,1,7,199.93
MS,2018,1,8,634.04
MS,2018,1,9,472.1
MS,2018,1,10,335.66999999999996
MS,2018,1,11,262.38
MS,2018,1,12,63.6
MS,2018,1,13,1817.88
MS,2018,1,14,165.94
MS,2018,1,15,81.69
MS,2018,1,16,841.81
MS,2018,1,17,284.58
MS,2018,1,19,300.49
MS,2018,1,20,150.19
MS,2018,1,21,727.74
MS,2018,1,22,602.86
MS,2018,1,23,107.78999999999999
MS,2018,1,24,813.12
MS,2018,1,25,348.79999999999995
MS,2018,1,26,54.74
MS,2018,1,27,276.18
MS,2018,1,29,193.53
MS,2018,1,30,106.38
MS,2018,1,31,84.27
MS,2018,2,1,273.74
MS,2018,2,3,461.19
MS,2018,2,4,825.76
MS,2018,2,6,28.75
MS,2018,2,7,83.81
MS,2018,2,8,141.7
MS,2018,2,9,261.46
MS,2018,2,10,188.4
MS,2018,2,11,257.45
MS,2018,2,12,268.45
MS,2018,2,13,479.62
MS,2018,2,14,549.91
MS,2018,2,15,292.28
MS,2018,2,16,323.96
MS,2018,2,17,532.59
MS,2018,2,18,277.35
MS,2018,2,19,85.53
MS,2018,2,20,652.73
MS,2018,2,21,667.48
MS,2018,2,22,239.96
MS,2018,2,24,721.85
MS,2018,2,25,595.94
MS,2018,2,26,686.84
MS,2018,2,27,826.6800000000001
MS,2018,2,28,405.67999999999995
MS,2018,3,1,172.84
MS,2018,3,2,199.79
MS,2018,3,3,371.59
MS,2018,3,4,85.75
MS,2018,3,5,177.8
MS,2018,3,6,253.11
MS,2018,3,8,496.98
MS,2018,3,9,214.46
MS,2018,3,10,207.45
MS,2018,3,11,443.69
MS,2018,3,12,568.75
MS,2018,3,13,334.44
MS,2018,3,14,82.9
MS,2018,3,16,657.95
MS,2018,3,19,1106.29
MS,2018,3,21,114.1
MS,2018,3,23,635.8
MS,2018,3,25,102.35
MS,2018,3,26,628.87
MS,2018,3,27,288.88
MS,2018,3,28,90.44
MS,2018,3,29,196.72
MS,2018,3,30,70.16
MS,2018,3,31,1087.78
MS,2018,4,1,66.13
MS,2018,4,3,63.16
MS,2018,4,4,422.93
MS,2018,4,6,239.05
MS,2018,4,7,297.63000000000005
MS,2018,4,8,106.36
MS,2018,4,9,316.34000000000003
MS,2018,4,10,285.24
MS,2018,4,11,339.21
MS,2018,4,12,163.84
MS,2018,4,13,245.65
MS,2018,4,16,628.14
MS,2018,4,18,360.84000000000003
MS,2018,4,19,382.39
MS,2018,4,20,885.53
MS,2018,4,22,164.8
MS,2018,4,23,350.76
MS,2018,4,24,792.46
MS,2018,4,25,732.53
MS,2018,4,27,50.22
MS,2018,4,29,159.93
MS,2018,5,1,57.22
MS,2018,5,2,176.67999999999998
MS,2018,5,3,119.67
MS,2018,5,4,287.41
MS,2018,5,5,325.56
MS,2018,5,6,854.5899999999999
MS,2018,5,8,267.42
MS,2018,5,9,265.77
MS,2018,5,10,2343.93
MS,2018,5,11,267.98
MS,2018,5,13,335.74
MS,2018,5,14,151.48
MS,2018,5,15,28.88
MS,2018,5,16,583.9
MS,2018,5,17,114.78
MS,2018,5,18,1227.27
MS,2018,5,21,403.09
MS,2018,5,22,139.8
MS,2018,5,24,2173.82
MS,2018,5,25,446.81
MS,2018,5,26,59.67
MS,2018,5,28,328.8
MS,2018,5,30,99.46
MS,2018,6,1,565.02
MS,2018,6,3,631.13
MS,2018,6,4,137.45
MS,2018,6,5,50.13
MS,2018,6,6,183.01999999999998
MS,2018,6,7,1416.1399999999999
MS,2018,6,8,297.46000000000004
MS,2018,6,9,108.64
MS,2018,6,10,344.96000000000004
MS,2018,6,11,1137.56
MS,2018,6,12,272.79
MS,2018,6,13,244.16
MS,2018,6,14,435.22
MS,2018,6,15,89.07
MS,2018,6,16,489.44
MS,2018,6,17,284.54
MS,2018,6,18,99.74
MS,2018,6,19,84.66
MS,2018,6,20,463.17
MS,2018,6,21,143.5
MS,2018,6,23,462.81
MS,2018,6,24,99.81
MS,2018,6,25,1758.3400000000001
MS,2018,6,26,893.0699999999999
MS,2018,6,28,73.92
MS,2018,7,2,49.3
MS,2018,7,5,110.0
MS,2018,7,8,68.46
MS,2018,7,10,344.28
MS,2018,7,14,668.6700000000001
MS,2018,7,15,671.39
MS,2018,7,16,202.76
MS,2018,7,17,60.08
MS,2018,7,18,245.68
MS,2018,7,19,553.01
MS,2018,7,20,809.38
MS,2018,7,21,243.14
MS,2018,7,22,374.54999999999995
MS,2018,7,23,214.03
MS,2018,7,24,319.88
MS,2018,7,25,1220.62
MS,2018,7,26,209.41
MS,2018,7,27,68.43
MS,2018,7,28,114.79
MS,2018,7,29,436.77
MS,2018,7,30,1147.64
MS,2018,7,31,163.07
MS,2018,8,1,590.37
MS,2018,8,2,1133.52
MS,2018,8,3,438.26
MS,2018,8,4,193.98
MS,2018,8,6,1635.53
MS,2018,8,7,196.89
MS,2018,8,8,193.02
MS,2018,8,10,623.76
MS,2018,8,11,53.34
MS,2018,8,12,347.41
MS,2018,8,14,261.96
MS,2018,8,16,354.08000000000004
MS,2018,8,17,104.68
MS,2018,8,19,323.97
MS,2018,8,21,101.17
MT,2016,10,4,101.44
MT,2017,1,18,121.62
MT,2017,1,23,343.88
MT,2017,1,24,327.0
MT,2017,1,25,476.34
MT,2017,1,26,65.36
MT,2017,1,27,551.59
MT,2017,1,28,36.99
MT,2017,2,1,70.28
MT,2017,2,2,125.18
MT,2017,2,4,263.81
MT,2017,2,6,262.12
MT,2017,2,7,112.46
MT,2017,2,8,115.7
MT,2017,2,14,55.94
MT,2017,2,16,380.75
MT,2017,2,17,40.39
MT,2017,2,19,33.3
MT,2017,2,20,1290.79
MT,2017,2,21,63.79
MT,2017,2,22,259.06
MT,2017,2,26,267.69
MT,2017,2,27,242.1
MT,2017,3,1,52.18
MT,2017,3,5,112.49
MT,2017,3,8,375.82
MT,2017,3,9,120.04
MT,2017,3,11,328.36
MT,2017,3,12,179.41
MT,2017,3,15,448.2
MT,2017,3,16,91.56
MT,2017,3,18,633.8000000000001
MT,2017,3,21,244.0
MT,2017,3,22,56.39
MT,2017,3,28,60.3
MT,2017,4,1,350.77
MT,2017,4,6,836.02
